timestamp,frame_idx,elapsed_sec,pupil_x,pupil_y,pupil_radius,heart_rate
2025-06-05T17:22:23.780579,367,12.97,325.33,285.83,30.21,79.81
2025-06-05T17:22:23.795844,368,12.99,325.33,285.83,30.21,79.82
2025-06-05T17:22:23.890754,369,13.08,325.5,286.0,30.23,79.83
2025-06-05T17:22:23.923987,370,13.12,325.5,286.0,30.23,79.83
2025-06-05T17:22:23.949055,371,13.14,325.5,286.0,30.23,79.84
2025-06-05T17:22:23.963521,372,13.16,325.5,286.0,30.23,79.84
2025-06-05T17:22:24.010505,373,13.2,325.67,286.0,30.18,79.84
2025-06-05T17:22:24.026283,374,13.22,325.83,286.33,30.12,79.85
2025-06-05T17:22:24.041698,375,13.23,325.83,286.17,30.12,79.85
2025-06-05T17:22:24.058935,376,13.25,325.83,286.17,30.12,79.85
2025-06-05T17:22:24.153532,377,13.35,325.33,286.0,30.15,79.86
2025-06-05T17:22:24.180039,378,13.37,325.33,286.33,30.08,79.86
2025-06-05T17:22:24.196293,379,13.39,325.17,286.33,30.14,79.87
2025-06-05T17:22:24.211143,380,13.4,325.33,286.0,30.18,79.87
2025-06-05T17:22:24.291435,381,13.48,325.5,286.5,30.05,79.88
2025-06-05T17:22:24.323546,382,13.52,325.17,286.67,30.27,79.88
2025-06-05T17:22:24.354877,383,13.55,325.33,286.5,30.09,79.88
2025-06-05T17:22:24.370799,384,13.56,325.5,286.5,30.05,79.89
2025-06-05T17:22:24.416730,385,13.61,326.5,287.33,30.2,79.89
2025-06-05T17:22:24.445415,386,13.64,326.67,287.17,30.18,79.89
2025-06-05T17:22:24.457035,387,13.65,326.83,287.33,30.08,79.89
2025-06-05T17:22:24.473243,388,13.67,326.83,287.33,30.08,79.9
2025-06-05T17:22:24.540752,389,13.73,326.0,287.5,30.4,79.9
2025-06-05T17:22:24.564773,390,13.76,326.0,287.0,30.39,79.91
2025-06-05T17:22:24.578983,391,13.77,326.0,286.83,30.3,79.91
2025-06-05T17:22:24.594359,392,13.79,326.0,286.83,30.3,79.91
2025-06-05T17:22:24.689025,393,13.88,325.0,287.5,30.4,79.92
2025-06-05T17:22:24.705347,394,13.9,325.17,287.83,30.24,79.92
2025-06-05T17:22:24.721348,395,13.91,325.17,287.83,30.24,79.92
2025-06-05T17:22:24.735865,396,13.93,325.17,287.83,30.24,79.92
2025-06-05T17:22:24.814694,397,14.01,325.83,287.83,30.36,79.93
2025-06-05T17:22:24.846955,398,14.04,326.0,287.83,30.3,79.93
2025-06-05T17:22:24.878235,399,14.07,326.0,287.83,30.3,79.93
2025-06-05T17:22:24.908470,400,14.1,326.0,287.83,30.3,79.94
2025-06-05T17:22:24.950244,401,14.14,326.83,289.83,30.36,79.94
2025-06-05T17:22:24.967329,402,14.16,326.67,289.83,30.09,79.94
2025-06-05T17:22:24.983286,403,14.18,326.67,289.83,30.09,79.94
2025-06-05T17:22:24.997257,404,14.19,326.67,289.83,30.09,79.94
2025-06-05T17:22:25.090217,405,14.28,327.17,289.67,29.98,79.95
2025-06-05T17:22:25.106397,406,14.3,327.0,289.83,29.97,79.95
2025-06-05T17:22:25.121485,407,14.31,327.0,289.83,29.97,79.95
2025-06-05T17:22:25.137454,408,14.33,327.0,289.67,30.04,79.95
2025-06-05T17:22:25.214387,409,14.41,326.0,289.83,30.3,79.96
2025-06-05T17:22:25.231442,410,14.42,326.0,289.67,30.37,79.96
2025-06-05T17:22:25.256945,411,14.45,326.17,289.5,30.3,79.96
2025-06-05T17:22:25.273938,412,14.47,326.17,289.5,30.3,79.96
2025-06-05T17:22:25.338874,413,14.53,326.17,289.83,30.24,79.97
2025-06-05T17:22:25.368748,414,14.56,326.17,289.83,30.24,79.97
2025-06-05T17:22:25.383793,415,14.58,326.17,289.83,30.24,79.97
2025-06-05T17:22:25.398827,416,14.59,326.17,289.83,30.24,79.97
2025-06-05T17:22:25.488116,417,14.68,326.5,290.0,30.08,79.97
2025-06-05T17:22:25.504863,418,14.7,326.33,289.67,30.1,79.97
2025-06-05T17:22:25.521297,419,14.71,326.33,289.67,30.1,79.98
2025-06-05T17:22:25.536654,420,14.73,326.33,289.67,30.1,79.98
2025-06-05T17:22:25.612307,421,14.8,324.33,290.5,30.13,79.98
2025-06-05T17:22:25.627635,422,14.82,324.5,290.5,29.78,79.98
2025-06-05T17:22:25.642635,423,14.83,324.33,290.5,29.81,79.98
2025-06-05T17:22:25.658581,424,14.85,324.5,290.33,30.07,79.98
2025-06-05T17:22:25.737477,425,14.93,323.17,290.67,30.31,79.98
2025-06-05T17:22:25.758073,426,14.95,323.0,290.67,30.04,79.99
2025-06-05T17:22:25.787241,427,14.98,323.0,290.67,30.04,79.99
2025-06-05T17:22:25.816025,428,15.01,323.0,290.5,30.03,79.99
2025-06-05T17:22:25.893037,429,15.08,324.5,289.83,30.15,79.99
2025-06-05T17:22:25.906717,430,15.1,324.5,289.83,30.15,79.99
2025-06-05T17:22:25.921821,431,15.11,324.33,289.83,30.18,79.99
2025-06-05T17:22:25.944181,432,15.14,324.33,289.83,30.18,79.99
2025-06-05T17:22:26.014145,433,15.21,327.17,289.5,30.3,79.99
2025-06-05T17:22:26.029001,434,15.22,327.0,289.5,30.36,79.99
2025-06-05T17:22:26.044122,435,15.24,327.0,289.5,30.36,79.99
2025-06-05T17:22:26.063585,436,15.26,326.83,289.5,30.42,79.99
2025-06-05T17:22:26.139032,437,15.33,327.5,289.83,30.45,80.0
2025-06-05T17:22:26.156036,438,15.35,327.67,289.83,30.09,80.0
2025-06-05T17:22:26.171274,439,15.36,327.83,289.83,30.03,80.0
2025-06-05T17:22:26.188528,440,15.38,327.83,289.83,30.03,80.0
2025-06-05T17:22:26.297757,441,15.49,327.17,289.83,30.24,80.0
2025-06-05T17:22:26.327968,442,15.52,327.17,289.83,30.24,80.0
2025-06-05T17:22:26.341660,443,15.53,327.0,289.83,29.97,80.0
2025-06-05T17:22:26.356710,444,15.55,327.0,289.83,29.97,80.0
2025-06-05T17:22:26.418242,445,15.61,324.67,289.67,30.17,80.0
2025-06-05T17:22:26.433944,446,15.63,324.5,289.67,30.22,80.0
2025-06-05T17:22:26.450195,447,15.64,324.5,289.67,30.52,80.0
2025-06-05T17:22:26.470196,448,15.66,324.33,289.67,30.25,80.0
2025-06-05T17:22:26.545274,449,15.74,323.5,290.0,30.24,80.0
2025-06-05T17:22:26.559267,450,15.75,323.33,289.67,30.25,80.0
2025-06-05T17:22:26.576722,451,15.77,323.17,289.83,30.24,80.0
2025-06-05T17:22:26.591091,452,15.78,323.17,290.0,30.33,80.0
2025-06-05T17:22:26.688341,453,15.88,323.17,289.0,30.33,80.0
2025-06-05T17:22:26.700345,454,15.89,323.17,289.0,30.33,80.0
2025-06-05T17:22:26.716030,455,15.91,323.17,289.0,30.33,80.0
2025-06-05T17:22:26.733021,456,15.92,323.17,289.0,30.33,80.0
2025-06-05T17:22:26.812629,457,16.0,323.17,289.0,30.33,80.0
2025-06-05T17:22:26.840243,458,16.03,323.17,289.0,30.33,80.0
2025-06-05T17:22:26.857106,459,16.05,323.17,289.0,30.33,80.0
2025-06-05T17:22:26.874105,460,16.07,323.17,289.0,30.33,80.0
2025-06-05T17:22:26.949272,461,16.14,323.33,289.0,30.3,80.0
2025-06-05T17:22:26.964272,462,16.16,323.17,288.83,30.4,79.99
2025-06-05T17:22:26.984274,463,16.18,323.17,288.83,30.4,79.99
2025-06-05T17:22:26.995681,464,16.19,323.17,288.83,30.4,79.99
2025-06-05T17:22:27.089877,465,16.28,324.0,290.83,29.97,79.99
2025-06-05T17:22:27.106398,466,16.3,324.0,290.83,29.97,79.99
2025-06-05T17:22:27.121349,467,16.31,324.17,290.83,29.91,79.99
2025-06-05T17:22:27.135365,468,16.33,324.0,290.83,29.97,79.99
2025-06-05T17:22:27.213443,469,16.41,325.5,290.83,30.15,79.99
2025-06-05T17:22:27.233438,470,16.43,325.67,290.83,30.42,79.99
2025-06-05T17:22:27.248442,471,16.44,325.5,290.83,30.15,79.99
2025-06-05T17:22:27.265505,472,16.46,325.5,290.83,30.15,79.99
2025-06-05T17:22:27.337290,473,16.53,327.67,289.83,30.09,79.98
2025-06-05T17:22:27.377290,474,16.57,327.67,289.83,30.09,79.98
2025-06-05T17:22:27.401727,475,16.59,327.5,289.83,30.45,79.98
2025-06-05T17:22:27.415063,476,16.61,327.17,289.83,30.57,79.98
2025-06-05T17:22:27.495038,477,16.69,326.5,289.0,30.86,79.98
2025-06-05T17:22:27.512423,478,16.7,327.0,289.33,30.72,79.98
2025-06-05T17:22:27.525695,479,16.72,327.33,289.33,30.27,79.97
2025-06-05T17:22:27.540696,480,16.73,327.5,289.5,30.25,79.97
2025-06-05T17:22:27.618069,481,16.81,326.83,289.83,30.36,79.97
2025-06-05T17:22:27.634374,482,16.83,326.67,289.83,30.42,79.97
2025-06-05T17:22:27.649424,483,16.84,326.67,289.83,30.42,79.97
2025-06-05T17:22:27.662334,484,16.85,326.67,289.83,30.42,79.97
2025-06-05T17:22:27.744148,485,16.94,325.0,291.33,30.02,79.96
2025-06-05T17:22:27.772101,486,16.96,325.0,291.17,30.03,79.96
2025-06-05T17:22:27.787724,487,16.98,325.0,291.17,30.03,79.96
2025-06-05T17:22:27.802839,488,16.99,325.0,291.17,30.03,79.96
2025-06-05T17:22:27.893267,489,17.09,325.0,291.33,30.06,79.95
2025-06-05T17:22:27.909186,490,17.1,325.0,291.33,30.06,79.95
2025-06-05T17:22:27.922814,491,17.11,325.0,291.33,30.06,79.95
2025-06-05T17:22:27.939574,492,17.13,325.0,291.17,30.06,79.95
2025-06-05T17:22:28.019672,493,17.21,324.67,291.5,29.82,79.94
2025-06-05T17:22:28.037659,494,17.23,324.67,291.5,29.82,79.94
2025-06-05T17:22:28.052908,495,17.24,324.67,291.5,29.82,79.94
2025-06-05T17:22:28.066575,496,17.26,324.67,291.67,29.83,79.94
2025-06-05T17:22:28.144219,497,17.34,323.17,290.0,30.03,79.93
2025-06-05T17:22:28.159079,498,17.35,323.5,290.0,30.24,79.93
2025-06-05T17:22:28.172188,499,17.36,323.5,290.0,30.24,79.93
2025-06-05T17:22:28.189113,500,17.38,323.5,290.0,30.24,79.93
2025-06-05T17:22:28.280369,501,17.47,323.17,289.0,30.33,79.92
2025-06-05T17:22:28.297794,502,17.49,323.17,289.0,30.33,79.92
2025-06-05T17:22:28.313945,503,17.51,323.17,289.0,30.33,79.92
2025-06-05T17:22:28.328654,504,17.52,323.17,289.0,30.33,79.92
2025-06-05T17:22:28.420399,505,17.61,323.0,289.0,30.39,79.91
2025-06-05T17:22:28.436941,506,17.63,323.0,288.83,30.46,79.91
2025-06-05T17:22:28.454389,507,17.65,323.0,289.0,30.39,79.91
2025-06-05T17:22:28.470822,508,17.66,323.0,289.0,30.39,79.9
2025-06-05T17:22:28.547769,509,17.74,321.83,289.5,30.47,79.9
2025-06-05T17:22:28.560677,510,17.75,321.83,289.5,30.46,79.9
2025-06-05T17:22:28.576339,511,17.77,321.5,289.5,30.25,79.89
2025-06-05T17:22:28.590540,512,17.78,321.17,289.5,30.34,79.89
2025-06-05T17:22:28.685006,513,17.88,321.17,290.5,30.34,79.88
2025-06-05T17:22:28.700002,514,17.89,321.17,290.5,30.34,79.88
2025-06-05T17:22:28.715824,515,17.91,321.33,290.5,30.61,79.88
2025-06-05T17:22:28.731735,516,17.92,321.33,290.5,30.61,79.88
2025-06-05T17:22:28.812205,517,18.0,322.17,290.5,30.34,79.87
2025-06-05T17:22:28.845262,518,18.04,322.0,290.5,30.07,79.86
2025-06-05T17:22:28.875361,519,18.07,322.0,290.5,30.07,79.86
2025-06-05T17:22:28.906753,520,18.1,322.0,290.5,30.07,79.86
2025-06-05T17:22:28.954069,521,18.15,322.17,290.5,30.34,79.85
2025-06-05T17:22:28.987042,522,18.18,322.17,290.5,30.34,79.85
2025-06-05T17:22:29.017005,523,18.21,322.17,290.5,30.34,79.84
2025-06-05T17:22:29.047916,524,18.24,322.17,290.33,30.35,79.84
2025-06-05T17:22:29.092840,525,18.28,325.17,289.83,30.24,79.83
2025-06-05T17:22:29.123697,526,18.32,325.0,290.0,30.39,79.83
2025-06-05T17:22:29.154241,527,18.35,325.0,290.0,30.39,79.83
2025-06-05T17:22:29.168247,528,18.36,325.0,290.0,30.39,79.83
2025-06-05T17:22:29.217183,529,18.41,324.5,290.0,30.23,79.82
2025-06-05T17:22:29.246916,530,18.44,324.67,290.0,30.5,79.81
2025-06-05T17:22:29.277986,531,18.47,324.5,290.0,30.57,79.81
2025-06-05T17:22:29.309064,532,18.5,324.5,290.0,30.57,79.81
2025-06-05T17:22:29.356010,533,18.55,324.5,290.67,30.18,79.8
2025-06-05T17:22:29.387735,534,18.58,324.5,290.67,30.18,79.8
2025-06-05T17:22:29.419736,535,18.61,324.17,290.67,30.27,79.79
2025-06-05T17:22:29.450757,536,18.64,324.0,290.67,30.34,79.79
2025-06-05T17:22:29.497777,537,18.69,323.67,290.5,30.52,79.78
2025-06-05T17:22:29.529843,538,18.72,323.83,290.5,30.47,79.77
2025-06-05T17:22:29.559231,539,18.75,324.33,290.83,30.18,79.77
2025-06-05T17:22:29.590251,540,18.78,324.33,290.67,30.25,79.77
2025-06-05T17:22:29.621076,541,18.81,324.5,290.17,30.23,79.76
2025-06-05T17:22:29.651734,542,18.84,324.67,290.5,30.2,79.76
2025-06-05T17:22:29.684046,543,18.88,324.67,290.5,30.2,79.75
2025-06-05T17:22:29.699952,544,18.89,324.67,290.5,30.2,79.75
2025-06-05T17:22:29.746632,545,18.94,325.0,290.5,30.4,79.74
2025-06-05T17:22:29.776908,546,18.97,325.0,290.5,30.4,79.74
2025-06-05T17:22:29.808181,547,19.0,325.0,290.67,30.33,79.73
2025-06-05T17:22:29.838603,548,19.03,324.83,290.67,30.39,79.73
2025-06-05T17:22:29.901594,549,19.09,323.67,290.67,30.45,79.72
2025-06-05T17:22:29.932698,550,19.12,324.0,290.5,30.4,79.71
2025-06-05T17:22:29.963033,551,19.15,324.0,290.5,30.4,79.71
2025-06-05T17:22:29.993939,552,19.19,324.17,290.5,30.34,79.7
2025-06-05T17:22:30.024915,553,19.22,322.33,290.67,30.21,79.7
2025-06-05T17:22:30.057638,554,19.25,322.0,290.0,29.97,79.69
2025-06-05T17:22:30.090355,555,19.28,322.17,289.83,29.91,79.68
2025-06-05T17:22:30.123137,556,19.32,322.17,289.83,29.91,79.68
2025-06-05T17:22:30.144439,557,19.34,321.0,290.5,30.07,79.67
2025-06-05T17:22:30.164903,558,19.36,321.17,290.83,30.24,79.67
2025-06-05T17:22:30.174970,559,19.37,321.33,290.83,30.18,79.67
2025-06-05T17:22:30.190691,560,19.38,321.33,290.83,30.18,79.67
2025-06-05T17:22:30.288404,561,19.48,321.83,290.5,30.14,79.65
2025-06-05T17:22:30.320148,562,19.51,321.83,290.5,30.14,79.64
2025-06-05T17:22:30.350859,563,19.54,321.83,290.5,30.14,79.64
2025-06-05T17:22:30.381853,564,19.57,321.83,290.5,30.14,79.63
2025-06-05T17:22:30.415104,565,19.61,321.5,290.5,30.25,79.62
2025-06-05T17:22:30.446212,566,19.64,321.5,290.5,30.25,79.62
2025-06-05T17:22:30.458614,567,19.65,321.5,290.5,30.25,79.62
2025-06-05T17:22:30.477013,568,19.67,321.5,290.5,30.25,79.61
2025-06-05T17:22:30.553397,569,19.75,321.0,290.5,30.07,79.6
2025-06-05T17:22:30.586131,570,19.78,321.17,290.5,30.34,79.59
2025-06-05T17:22:30.617245,571,19.81,321.17,290.5,30.34,79.59
2025-06-05T17:22:30.648523,572,19.84,321.17,290.5,30.34,79.58
2025-06-05T17:22:30.694896,573,19.89,320.83,289.67,30.06,79.57
2025-06-05T17:22:30.721570,574,19.91,320.83,289.83,30.15,79.56
2025-06-05T17:22:30.738876,575,19.93,320.83,289.83,30.15,79.56
2025-06-05T17:22:30.751877,576,19.94,320.83,289.67,30.06,79.56
2025-06-05T17:22:30.812022,577,20.0,321.17,289.83,30.24,79.55
2025-06-05T17:22:30.827004,578,20.02,321.0,289.83,30.3,79.54
2025-06-05T17:22:30.847082,579,20.04,321.17,289.83,30.24,79.54
2025-06-05T17:22:30.865458,580,20.06,321.17,289.83,30.24,79.53
2025-06-05T17:22:30.939302,581,20.13,321.0,290.0,30.06,79.52
2025-06-05T17:22:30.955900,582,20.15,321.0,290.0,30.11,79.52
2025-06-05T17:22:30.971904,583,20.16,321.0,290.0,30.11,79.51
2025-06-05T17:22:30.985106,584,20.18,321.0,290.0,30.11,79.51
2025-06-05T17:22:31.092874,585,20.28,322.17,290.5,29.93,79.49
2025-06-05T17:22:31.122436,586,20.31,322.17,290.5,29.93,79.48
2025-06-05T17:22:31.139164,587,20.33,322.0,290.5,29.66,79.48
2025-06-05T17:22:31.152620,588,20.34,322.17,290.5,29.93,79.47
2025-06-05T17:22:31.218498,589,20.41,324.5,290.67,30.18,79.46
2025-06-05T17:22:31.247117,590,20.44,324.5,290.67,30.18,79.45
2025-06-05T17:22:31.261965,591,20.45,324.5,290.67,30.18,79.45
2025-06-05T17:22:31.277358,592,20.47,324.5,290.67,30.18,79.44
2025-06-05T17:22:31.340421,593,20.53,324.17,290.33,30.35,79.43
2025-06-05T17:22:31.354498,594,20.55,324.33,290.5,29.98,79.43
2025-06-05T17:22:31.374521,595,20.57,324.33,290.5,29.98,79.42
2025-06-05T17:22:31.390424,596,20.58,324.33,290.5,29.98,79.42
2025-06-05T17:22:31.497481,597,20.69,323.0,290.83,29.97,79.39
2025-06-05T17:22:31.527295,598,20.72,323.5,290.83,29.83,79.39
2025-06-05T17:22:31.543806,599,20.74,323.33,290.83,29.88,79.38
2025-06-05T17:22:31.557802,600,20.75,323.5,290.83,30.15,79.38
2025-06-05T17:22:31.621668,601,20.81,322.33,290.83,30.3,79.36
2025-06-05T17:22:31.650669,602,20.84,322.67,290.67,30.13,79.36
2025-06-05T17:22:31.673669,603,20.87,322.83,290.67,30.06,79.35
2025-06-05T17:22:31.693916,604,20.89,322.83,290.67,30.06,79.34
2025-06-05T17:22:31.742882,605,20.93,323.0,290.67,30.0,79.33
2025-06-05T17:22:31.757579,606,20.95,323.0,290.67,30.0,79.33
2025-06-05T17:22:31.774419,607,20.97,323.0,290.67,30.0,79.32
2025-06-05T17:22:31.791416,608,20.98,323.17,290.67,29.97,79.32
2025-06-05T17:22:31.896503,609,21.09,323.83,290.33,30.12,79.29
2025-06-05T17:22:31.914509,610,21.11,324.17,290.5,29.93,79.29
2025-06-05T17:22:31.944685,611,21.14,324.17,290.17,29.99,79.28
2025-06-05T17:22:32.023571,612,21.22,323.5,289.67,30.22,79.26
2025-06-05T17:22:32.037594,613,21.23,323.83,289.83,30.03,79.26
2025-06-05T17:22:32.147052,614,21.34,323.33,289.17,30.26,79.23
2025-06-05T17:22:32.176810,615,21.37,323.33,289.17,30.26,79.22
2025-06-05T17:22:32.192339,616,21.38,323.33,289.0,30.26,79.22
2025-06-05T17:22:32.208940,617,21.4,323.33,289.0,30.26,79.21
2025-06-05T17:22:32.287168,618,21.48,324.33,288.0,30.3,79.19
2025-06-05T17:22:32.316473,619,21.51,324.5,288.0,30.23,79.18
2025-06-05T17:22:32.331014,620,21.52,324.17,288.0,30.33,79.18
2025-06-05T17:22:32.422244,621,21.61,325.17,287.83,30.07,79.15
2025-06-05T17:22:32.437765,622,21.63,325.33,287.83,30.33,79.15
2025-06-05T17:22:32.547017,623,21.74,325.0,287.67,30.49,79.12
2025-06-05T17:22:32.580164,624,21.77,325.0,287.5,30.07,79.11
2025-06-05T17:22:32.608162,625,21.8,325.0,287.67,30.16,79.1
2025-06-05T17:22:32.622833,626,21.81,325.0,287.67,30.16,79.1
2025-06-05T17:22:32.671328,627,21.86,324.83,287.67,30.22,79.08
2025-06-05T17:22:32.688332,628,21.88,324.83,287.67,30.22,79.08
2025-06-05T17:22:32.700742,629,21.89,324.83,287.67,30.22,79.07
2025-06-05T17:22:32.808766,630,22.0,324.0,286.83,30.13,79.04
2025-06-05T17:22:32.840998,631,22.03,324.33,287.0,29.97,79.03
2025-06-05T17:22:32.952003,632,22.14,324.0,287.0,30.06,79.0
2025-06-05T17:22:32.982290,633,22.17,324.0,287.0,30.06,78.99
2025-06-05T17:22:32.995216,634,22.19,324.0,287.0,30.06,78.99
2025-06-05T17:22:33.011472,635,22.2,323.83,287.0,30.12,78.98
2025-06-05T17:22:33.072654,636,22.26,327.33,289.0,29.97,78.96
2025-06-05T17:22:33.088912,637,22.28,327.17,289.5,30.34,78.96
2025-06-05T17:22:33.105252,638,22.3,327.0,289.5,30.07,78.95
2025-06-05T17:22:33.218388,639,22.41,328.0,288.83,29.97,78.92
2025-06-05T17:22:33.232340,640,22.42,328.0,288.83,29.97,78.91
2025-06-05T17:22:33.338444,641,22.53,328.0,288.83,30.09,78.88
2025-06-05T17:22:33.358836,642,22.55,328.0,288.83,30.09,78.87
2025-06-05T17:22:33.373309,643,22.57,327.83,288.83,30.15,78.87
2025-06-05T17:22:33.387340,644,22.58,327.83,288.83,30.15,78.87
2025-06-05T17:22:33.483142,645,22.68,326.33,290.83,29.88,78.83
2025-06-05T17:22:33.513367,646,22.71,326.5,290.83,30.15,78.83
2025-06-05T17:22:33.540603,647,22.73,326.5,290.83,30.15,78.82
2025-06-05T17:22:33.621988,648,22.81,325.33,290.67,30.21,78.79
2025-06-05T17:22:33.634795,649,22.83,325.83,290.5,30.14,78.79
2025-06-05T17:22:33.744481,650,22.94,326.33,290.67,29.91,78.75
2025-06-05T17:22:33.761826,651,22.95,326.0,290.67,30.0,78.74
2025-06-05T17:22:33.774805,652,22.97,326.33,290.67,29.91,78.74
2025-06-05T17:22:33.788610,653,22.98,326.17,290.67,29.97,78.73
2025-06-05T17:22:33.866226,654,23.06,326.67,291.67,29.8,78.71
2025-06-05T17:22:33.884226,655,23.08,326.83,291.33,30.12,78.7
2025-06-05T17:22:33.899766,656,23.09,326.83,291.67,30.06,78.7
2025-06-05T17:22:34.025164,657,23.22,327.5,290.17,29.92,78.66
2025-06-05T17:22:34.055886,658,23.25,327.5,290.33,29.96,78.64
2025-06-05T17:22:34.148292,659,23.34,327.33,289.67,29.91,78.61
2025-06-05T17:22:34.179765,660,23.37,328.0,289.67,30.0,78.6
2025-06-05T17:22:34.212308,661,23.4,328.0,289.83,30.09,78.59
2025-06-05T17:22:34.239671,662,23.43,328.0,289.83,30.09,78.58
2025-06-05T17:22:34.270842,663,23.46,328.5,289.67,30.18,78.57
2025-06-05T17:22:34.285640,664,23.48,328.5,289.83,30.15,78.57
2025-06-05T17:22:34.303504,665,23.5,328.5,289.83,30.15,78.56
2025-06-05T17:22:34.408899,666,23.6,328.67,290.0,30.17,78.52
2025-06-05T17:22:34.426032,667,23.62,328.5,290.0,30.24,78.52
2025-06-05T17:22:34.552663,668,23.74,328.5,288.83,30.27,78.47
2025-06-05T17:22:34.582072,669,23.77,328.83,288.83,30.15,78.46
2025-06-05T17:22:34.597121,670,23.79,328.67,289.0,30.54,78.45
2025-06-05T17:22:34.614608,671,23.81,328.67,288.83,30.54,78.45
2025-06-05T17:22:34.672541,672,23.86,328.67,286.5,30.52,78.43
2025-06-05T17:22:34.696698,673,23.89,328.5,286.67,30.67,78.42
2025-06-05T17:22:34.718291,674,23.91,328.5,286.67,30.67,78.41
2025-06-05T17:22:34.811328,675,24.0,327.67,286.5,30.52,78.38
2025-06-05T17:22:34.830499,676,24.02,327.5,286.5,30.58,78.37
2025-06-05T17:22:34.937129,677,24.13,325.5,286.0,30.61,78.33
2025-06-05T17:22:34.953134,678,24.14,326.17,286.5,30.47,78.32
2025-06-05T17:22:34.968282,679,24.16,326.0,286.33,30.44,78.32
2025-06-05T17:22:34.984576,680,24.18,326.0,286.33,30.44,78.31
2025-06-05T17:22:35.078767,681,24.27,325.5,285.67,30.34,78.28
2025-06-05T17:22:35.111771,682,24.3,325.5,285.67,30.34,78.26
2025-06-05T17:22:35.125754,683,24.32,325.5,285.67,30.34,78.26
2025-06-05T17:22:35.222478,684,24.41,326.33,285.67,30.07,78.22
2025-06-05T17:22:35.254406,685,24.45,326.17,285.67,30.13,78.21
2025-06-05T17:22:35.342801,686,24.53,326.83,285.17,30.13,78.18
2025-06-05T17:22:35.358801,687,24.55,326.83,285.0,30.12,78.17
2025-06-05T17:22:35.373890,688,24.57,326.83,285.0,30.12,78.16
2025-06-05T17:22:35.393950,689,24.58,326.67,285.33,30.21,78.16
2025-06-05T17:22:35.467701,690,24.66,326.33,284.67,30.07,78.13
2025-06-05T17:22:35.484754,691,24.68,326.17,284.67,30.13,78.12
2025-06-05T17:22:35.498655,692,24.69,326.17,284.67,30.13,78.11
2025-06-05T17:22:35.624750,693,24.82,325.33,285.33,30.32,78.07
2025-06-05T17:22:35.639273,694,24.83,325.5,285.17,30.25,78.06
2025-06-05T17:22:35.749874,695,24.94,325.17,285.17,30.39,78.02
2025-06-05T17:22:35.764482,696,24.96,325.17,285.5,30.34,78.01
2025-06-05T17:22:35.777835,697,24.97,325.17,285.33,30.35,78.0
2025-06-05T17:22:35.798673,698,24.99,325.17,285.33,30.35,78.0
2025-06-05T17:22:35.871806,699,25.06,326.17,285.83,30.07,77.97
2025-06-05T17:22:35.888118,700,25.08,326.17,285.83,30.1,77.96
2025-06-05T17:22:35.904104,701,25.1,326.33,285.83,30.04,77.95
2025-06-05T17:22:36.027335,702,25.22,326.67,286.83,30.21,77.9
2025-06-05T17:22:36.058434,703,25.25,326.83,286.83,30.15,77.89
2025-06-05T17:22:36.146213,704,25.34,326.67,287.5,30.19,77.86
2025-06-05T17:22:36.164945,705,25.36,326.5,287.33,30.26,77.85
2025-06-05T17:22:36.180076,706,25.37,326.67,287.5,30.19,77.84
2025-06-05T17:22:36.195156,707,25.39,326.5,287.33,30.26,77.84
2025-06-05T17:22:36.272396,708,25.46,327.0,288.0,30.09,77.8
2025-06-05T17:22:36.288272,709,25.48,326.83,288.0,30.15,77.8
2025-06-05T17:22:36.302901,710,25.49,326.83,288.0,30.15,77.79
2025-06-05T17:22:36.413733,711,25.61,325.17,288.33,30.33,77.74
2025-06-05T17:22:36.446910,712,25.64,325.17,287.83,30.24,77.73
2025-06-05T17:22:36.555628,713,25.75,322.83,288.67,30.06,77.68
2025-06-05T17:22:36.587307,714,25.78,322.83,288.67,30.06,77.67
2025-06-05T17:22:36.617336,715,25.81,322.83,288.67,30.06,77.66
2025-06-05T17:22:36.648348,716,25.84,322.67,288.67,30.12,77.65
2025-06-05T17:22:36.680137,717,25.87,323.0,288.33,30.11,77.63
2025-06-05T17:22:36.707618,718,25.9,323.0,288.5,30.07,77.62
2025-06-05T17:22:36.722473,719,25.91,323.0,288.5,30.07,77.61
2025-06-05T17:22:36.815056,720,26.01,324.0,284.83,30.13,77.57
2025-06-05T17:22:36.829480,721,26.02,324.33,284.83,30.04,77.57
2025-06-05T17:22:36.940235,722,26.13,325.0,284.67,30.16,77.52
2025-06-05T17:22:36.955919,723,26.15,324.83,284.67,30.22,77.51
2025-06-05T17:22:36.973251,724,26.17,324.83,284.67,30.22,77.51
2025-06-05T17:22:36.986859,725,26.18,324.67,284.67,30.61,77.5
2025-06-05T17:22:37.080812,726,26.27,325.0,284.83,30.46,77.46
2025-06-05T17:22:37.096254,727,26.29,324.67,284.67,30.61,77.45
2025-06-05T17:22:37.112290,728,26.3,324.67,284.67,30.61,77.45
2025-06-05T17:22:37.225982,729,26.42,325.83,287.67,30.4,77.4
2025-06-05T17:22:37.257217,730,26.45,326.17,287.5,30.34,77.38
2025-06-05T17:22:37.351310,731,26.54,326.5,288.0,30.24,77.34
2025-06-05T17:22:37.380874,732,26.57,326.83,288.0,30.12,77.33
2025-06-05T17:22:37.397214,733,26.59,326.83,288.0,30.12,77.32
